sp_id,latitude,longitude
502372807,37.7915751,-122.3994478
502313964,37.7544551,-122.4771078
502322907,37.7833951,-122.4592778
502182149,37.3945151,-121.9188079
502383889,37.930165,-122.3765978
502314946,37.7639951,-122.4763878
502213162,37.56229,-121.9894919
502328304,37.6280751,-122.4439978
502241588,37.3934951,-122.0958079
502296847,37.967835,-122.5306677
502251583,37.4492851,-122.1566679
502313384,37.6467251,-122.4776478
502255168,37.4796401,-122.1786229
502323054,37.7421851,-122.4590778
502326038,37.7373651,-122.4521078
502370861,37.7900451,-122.4007678
502338761,37.7858351,-122.4293978
502253890,37.4491751,-122.1659579
502359473,37.7774351,-122.4073378
502317041,37.7865651,-122.4720278
502349362,37.7135711,-122.4152738
502343992,37.7883951,-122.4216178
502276743,37.5610651,-122.3143578
502328158,37.7021921,-122.4437828
502355556,37.7903351,-122.4103278
502404712,37.870535,-122.2756978
502335163,37.7648791,-122.4320318
502358336,37.7892741,-122.4077028
502400770,37.839555,-122.2857078
502333297,37.7668151,-122.4345778
502262373,37.3856751,-122.2341779
502336209,37.7677201,-122.4298578
502350497,37.7893851,-122.4156578
502320591,37.7879151,-122.4625078
502380011,37.7796151,-122.3912178
502354274,37.7755061,-122.4094888
502412422,37.869875,-122.2660978
502346959,37.7814751,-122.4189678
502356437,37.8062451,-122.4081998
502319078,37.7320451,-122.4679478
502350988,37.7985951,-122.4152378
502355627,37.7948651,-122.4095778
502327500,37.7836951,-122.4453178
502279100,37.5364451,-122.3249578
506464294,41.8514322,-87.9425452
502370918,37.7904751,-122.4009278
502320332,37.6837151,-122.4618078
502345328,37.8061951,-122.4206278
502331569,37.7673851,-122.4366878
500253027,32.7499652,-117.1567891
502160382,37.2994041,-121.8709069
502371018,37.7900251,-122.4007478
502325919,37.7871851,-122.4525678
502366747,37.7667251,-122.4025578
502254581,37.4855251,-122.1776579
502298664,37.9004051,-122.5232178
502471906,37.899225,-122.0625278
502431698,37.770905,-122.2147878
502466263,37.609486,-122.0714209
502419941,37.851275,-122.2539778
502324922,37.7871051,-122.4537078
502269562,37.5175051,-122.2721478
502176318,37.3168691,-121.9082319
502350065,37.6616051,-122.4171878
502228372,37.3315551,-122.0331679
502194184,37.2589241,-121.9476999
502209070,37.3950151,-121.9783979
510341360,35.6379642,-106.0218011
502291446,37.9540951,-122.5450077
502401520,37.868965,-122.2832878
502335606,37.7585751,-122.4312878
502296016,37.975065,-122.5336277
502315187,37.6837471,-122.4723058
502301591,37.948265,-122.5111178
502437288,37.744622,-122.1917988
502226662,37.3040351,-122.0279079
502320909,37.7603251,-122.4622178
502474890,37.936115,-122.0570978
502350158,37.6223051,-122.4146378
502373511,37.7910751,-122.3987278
502413236,37.819126,-122.2645298
502418563,37.771535,-122.2547478
502317030,37.7280851,-122.4709378
502714417,38.321115,-122.3206377
502325927,37.7866351,-122.4526278
502304823,37.7620651,-122.5015678
502321111,37.7184951,-122.4641478
502356837,37.7851651,-122.4080278
502345819,37.7518251,-122.4198078
502380157,37.5967451,-122.3883308
502342606,37.7777251,-122.4215778
502337374,37.7310451,-122.4300478
502251958,37.4400151,-122.1580679
502389675,37.937535,-122.3356778
502350672,37.7956151,-122.4154878
502370241,37.7772961,-122.4010208
502368547,37.7913051,-122.4019778
502397340,37.858427,-122.2923568
502380723,37.7834551,-122.3899978
502376326,37.7413821,-122.3954308
502348830,37.7767351,-122.4163478
502395243,37.885457,-122.2973228
502326071,37.7372251,-122.4526378
501330502,34.0289962,-118.3783498
502378435,37.7915151,-122.3939878
502351739,37.7757051,-122.4136078
502284290,37.9884762,-122.5908961
502359664,37.7672651,-122.4061978
502340960,37.7985251,-122.4258178
502363508,37.8054301,-122.4029948
502338595,37.7518151,-122.4293478
502263321,37.5013421,-122.2439268
502027847,36.9901551,-121.9835579
502375955,37.7949351,-122.3972778
502381201,37.7590431,-122.3882408
502262097,37.4833651,-122.2256078
502378136,37.6560151,-122.3953678
502365077,37.7631251,-122.4030578
502367727,37.7931351,-122.4025478
502360227,37.7882841,-122.4048048
502359801,37.7954351,-122.4076978
502326234,37.7872671,-122.4471518
502317884,37.7386851,-122.4686578
502224118,37.4088151,-122.0182879
502512068,37.699575,-121.8101779
502204093,37.4097851,-121.9646079
502339848,37.7981551,-122.4278478
502330174,37.7642141,-122.4386568
502417585,37.856065,-122.2560978
502339140,37.7391051,-122.4280578
502308328,37.6746451,-122.4897078
502363382,37.7899671,-122.4030028
502507174,37.705505,-121.8736369
502207477,37.514175,-121.9773479
502710014,38.258115,-122.2725077
502347425,37.7981051,-122.4185578
502366839,37.7645851,-122.4010778
502256392,37.4510251,-122.1866979
502386072,37.919095,-122.3584578
502256517,37.4566851,-122.1884679
502343848,37.7967651,-122.4220478
500257156,32.7493552,-117.1599191
502320471,37.7210051,-122.4624578
502299080,37.981095,-122.5249677
502260144,37.4773751,-122.2103579
502732258,38.438385,-122.7058977
502385565,37.5855451,-122.3654878
502280393,37.3606251,-122.3842978
502322038,37.7574751,-122.4604778
502333596,37.7921851,-122.4347878
502337725,37.7895651,-122.4295878
502342699,37.7917551,-122.4244178
502331734,37.7741351,-122.4378978
502325620,37.7690251,-122.4522878
502333721,37.7734951,-122.4355478
502348877,37.7978451,-122.4173678
502381912,37.7457151,-122.3877778
502363463,37.7888661,-122.4043958
502347193,37.7969651,-122.4192278
502275608,37.5652051,-122.3122078
502309707,37.7478751,-122.4854178
502345225,37.7953851,-122.4208578
502342337,37.7931271,-122.4227388
502196370,37.2816059,-121.9518528
502344116,37.7416551,-122.4227078
502328562,37.7869851,-122.4433878
502325965,37.7845351,-122.4516578
502183206,37.4197051,-121.9253919
502317722,37.7855051,-122.4690278
502496870,37.771995,-121.9502779
502342554,37.6288851,-122.4227278
502340361,37.7771651,-122.4261278
502343965,37.7867451,-122.4224778
502316414,37.6692611,-122.4702948
502317763,37.7640251,-122.4691078
502376349,37.7757001,-122.3944518
502366317,37.7895401,-122.4011148
502313174,37.6664431,-122.4767938
502335927,37.7975551,-122.4335878
502326841,37.7818751,-122.4502878
502304720,37.7769351,-122.5007478
502370115,37.6467951,-122.4021278
502341208,37.7771051,-122.4244618
502369539,37.7997551,-122.4016378
502479991,37.929865,-122.0397278
502354329,37.7624881,-122.4102758
502242220,37.4298691,-122.1002749
502310140,37.8601051,-122.4876278
502251271,37.4451171,-122.1539954
502368429,37.7913051,-122.4019778
502358147,37.7974151,-122.4088178
502308929,37.7336651,-122.4897078
502369115,37.7641751,-122.4016778
502277949,37.5483651,-122.3202178
502357475,37.7894251,-122.4077678
502386502,37.5805951,-122.3571878
502199386,37.3933681,-121.9589351
502407675,37.871165,-122.2718778
502363469,37.7909321,-122.4039768
502304466,37.8847851,-122.5017878
502355773,37.7640951,-122.4104878
502232688,37.548485,-122.0464379
503154862,39.9399849,-122.1864475
502371653,37.7874151,-122.4009178
502369415,37.8039951,-122.4024478
502355229,37.7883951,-122.4097378
502462479,37.599202,-122.0815279
502348867,37.7893451,-122.4171878
502305646,37.7787551,-122.4971978
502353937,37.7647951,-122.4126878
502329838,37.7833551,-122.4414778
501420213,34.4407752,-119.7975585
502352310,37.7590191,-122.4117418
502376736,37.7919951,-122.3944578
502387518,37.5784651,-122.3483678
502278474,37.5333481,-122.3277318
502313985,37.7285551,-122.4768678
502476664,37.968675,-122.0508378
502327540,37.7867951,-122.4463878
502244008,37.4339751,-122.1083279
502334322,37.7974671,-122.4329378
502337055,37.7385151,-122.4319878
502374060,37.7634751,-122.3989078
502383149,37.6485951,-122.3855878
502444056,37.711065,-122.1604178
502351297,37.7959711,-122.4138698
502338782,37.7887351,-122.4288678
502323836,37.7824751,-122.4557478
502369641,37.7950851,-122.4016678
502284589,38.0036851,-122.5938877
502365118,37.7901651,-122.4037278
502342646,37.7813751,-122.4213878
502437393,37.705048,-122.1899738
502249225,37.4284241,-122.1431949
502322026,37.7584151,-122.4623878
502180316,37.3680421,-121.9187509
502267937,37.5065351,-122.2606378
502366325,37.7903841,-122.4021008
502273200,37.5122331,-122.2935238
502349826,37.7406951,-122.4170778
502286041,37.9846351,-122.5755077
502374082,37.7924651,-122.3988978
502320481,37.7231351,-122.4620978
502347865,37.7512051,-122.4179778
502374340,37.7937001,-122.3964598
502328428,37.7589751,-122.4442378
502367858,37.7907251,-122.4021678
502323249,37.7815081,-122.4559608
502309009,37.948375,-122.4913078
502275847,37.5435351,-122.3123378
502362876,37.7441151,-122.4054078
502180125,37.3812751,-121.9154179
502404494,37.814425,-122.2769238
502146757,37.2483351,-121.8112379
502323013,37.7651951,-122.4580678
502436357,37.772855,-122.1966678
502407396,37.800332,-122.2717968
502399214,37.85597,-122.2880418
502349712,37.7406851,-122.4168878
502384560,37.5983951,-122.3674678
500844425,33.6380052,-117.591929
502355639,37.7899851,-122.4109378
502303448,37.7400251,-122.5063478
502259246,37.4904091,-122.2138308
502448598,37.647215,-122.1365878
502268098,37.5093051,-122.2571178
502453267,37.628843,-122.1214098
502372123,37.7915751,-122.3994478
502335329,37.7794761,-122.4321208
502348983,37.7831651,-122.4172078
502302936,37.964025,-122.5082478
502216621,37.3223651,-121.9968179
502289990,38.007545,-122.5513577
502361023,37.7175251,-122.4066778
502382368,37.7424691,-122.3838608
502328101,37.7476451,-122.4478578
502154356,37.2804941,-121.8491629
502381909,37.7375451,-122.3891578
502362690,37.7556251,-122.4050878
502281560,37.4583351,-122.4296078
502365201,37.7887751,-122.4034578
502379357,37.6008251,-122.3921078
502362815,37.8041151,-122.4048778
502380818,37.7515051,-122.3902678
502367685,37.7897051,-122.4019578
502383967,37.7255051,-122.3801478
502382324,37.7458331,-122.3837248
502301224,37.93875,-122.5140638
502297314,38.018554,-122.5254167
502227201,37.3184821,-122.0324359
502437932,37.906705,-122.1900878
502321851,37.7829551,-122.4609978
502245873,37.4483551,-122.1182279
514850835,45.5605945,-122.5431465
502335387,37.7718261,-122.4321048
502364374,37.7664151,-122.4033278
502338835,37.7858551,-122.4292778
502333325,37.7550951,-122.4358678
502364378,37.7667851,-122.4038978
502420524,37.843955,-122.2517698
502022099,36.9572991,-122.0430549
502404533,37.831155,-122.2766448
502206726,37.3153951,-121.9741079
502441605,37.737065,-122.1674478
502134859,37.470395,-121.130118
502343993,37.7867451,-122.4224778
502361469,37.7864451,-122.4055278
502336308,37.7515851,-122.4312378
502437336,37.883721,-122.1896858
502278758,37.5676751,-122.3270278
502328740,37.7965051,-122.4457078
502360289,37.7914931,-122.4053918
502308752,37.7609351,-122.4885878
502389821,37.5775051,-122.3326278
502337776,37.7895051,-122.4300878
500262683,32.7167652,-117.1687091
502236057,37.3752051,-122.0582879
502275635,37.5674051,-122.3110478
502360695,37.8000151,-122.4071278
502355100,37.6473251,-122.4125078
502319615,37.7771251,-122.4631578
502345941,37.7566651,-122.4207778
502380913,37.7356651,-122.3896478
502363168,37.6124621,-122.4042918
502379049,37.7111751,-122.3933578
502310557,37.7795451,-122.4843478
501695102,34.137315,-116.0756592
502342363,37.7934281,-122.4213108
502313467,37.7514551,-122.4774778
511555714,40.7239087,-74.0047576
502250443,37.4589651,-122.1471579
502354118,37.7995751,-122.4116478
502279753,37.5205551,-122.3392478
502355965,37.8026951,-122.4099178
502219420,37.3227451,-122.0067279
502313513,37.7431951,-122.4779778
502311619,37.6887951,-122.4828678
502276605,37.5501051,-122.3173778
502348207,37.7685331,-122.4166668
502380850,37.7307951,-122.3906078
502273842,37.5513551,-122.2908578
502342737,37.8007051,-122.4228978
502472703,37.605835,-122.0597879
502335311,37.7847061,-122.4318878
502335890,37.7984751,-122.4337578
502159497,37.3102951,-121.8684979
502368360,37.7907251,-122.4021678
502359292,37.7672651,-122.4061978
502351907,37.7876651,-122.4140678
502351765,37.7679751,-122.4139378
502309855,37.7779951,-122.4850678
502336535,37.7808951,-122.4317678
502326598,37.7606951,-122.4494178
502365950,37.7455951,-122.4033578
502316493,37.7825591,-122.4712668
502327045,37.7474851,-122.4496278
502270698,37.5602551,-122.2730178
502188291,37.3518781,-121.9373339
502354802,37.7889151,-122.4099378
502310415,37.5950151,-122.4843378
502302678,37.7743051,-122.5082678
502363395,37.7890601,-122.4028468
502326924,37.7331651,-122.4501978
502307291,37.94639,-122.4900208
502271882,37.5021451,-122.2827578
502476566,37.969465,-122.0521178
502724322,38.255535,-122.6395777
502311365,37.7539491,-122.4819568
502400044,37.842145,-122.2891878
502359463,37.7648251,-122.4069178
502242210,37.4298691,-122.1002749
502272833,37.5433051,-122.2854478
502336872,37.7971751,-122.4324678
502143155,37.2375991,-121.7874559
502318995,37.7389951,-122.4673478
502320284,37.7961675,-122.4625255
502382353,37.7414271,-122.3841438
502469287,37.894788,-122.0660368
502352558,37.7628151,-122.4131878
502260111,37.4858551,-122.2139278
502350400,37.7655451,-122.4154778
502319021,37.7395751,-122.4676178
502318687,37.7519251,-122.4657778
502389151,37.5882811,-122.3356158
502291409,38.0125487,-122.5429254
502364168,37.7692651,-122.4041478
502349004,37.7920251,-122.4173278
502380528,37.7868951,-122.3909078
502360335,37.7881591,-122.4049068
502335072,37.7884651,-122.4339078
502310454,37.7416651,-122.4832378
502378795,37.7594451,-122.3934478
502332022,37.7318551,-122.4381978
502330722,37.7888151,-122.4409178
502331290,37.7146351,-122.4378278
502389153,37.5872271,-122.3367748
502280325,37.5714051,-122.3919178
502350011,37.7983751,-122.4169378
502399601,37.890545,-122.2893078
502317019,37.7344751,-122.4705778
502677297,38.5746949,-121.4922978
502397966,37.842095,-122.2955478
502318543,37.6591051,-122.4659778
502336755,37.7708251,-122.4315978
502333840,37.7987651,-122.4355878
502320619,37.7853551,-122.4626578
502174288,37.2409221,-121.9045809
502264242,37.5039261,-122.2484798
502322661,37.7075951,-122.4569278
502317545,37.6333651,-122.4684778
501419937,34.4272552,-119.8070385
502358218,37.7818391,-122.4075028
502485015,37.925285,-122.0253878
502273022,37.5639251,-122.2840278
502370922,37.7929251,-122.4001878
502289182,37.9503851,-122.5495737
502177887,37.2947451,-121.9110279
502355907,37.7999851,-122.4103978
502155448,37.3075951,-121.8529679
502370335,37.7945831,-122.3996268
502271210,37.5235201,-122.2784308
502352235,37.7873211,-122.4116458
502357063,37.6369451,-122.4108478
502226106,37.4081751,-122.0242779
502345602,37.7475451,-122.4205578
502251447,37.4730251,-122.1565479
502358225,37.7799901,-122.4075238
502357654,37.7923151,-122.4079578
502356724,37.7877551,-122.4087478
502351970,37.7902951,-122.4128578
502250726,37.4345051,-122.1462179
502388334,37.5903751,-122.3416478
502345222,37.7889651,-122.4198178
502355418,37.7772851,-122.4106578
502341684,37.7646851,-122.4232878
502340040,37.7381351,-122.4264278
502346658,37.7898759,-122.418906
502327027,37.7520251,-122.4510378
502354559,37.8007471,-122.4109025
502260420,37.4758061,-122.2208178
502353496,37.7761551,-122.4120878
502347348,37.7960751,-122.4182378
502300397,37.9713755,-122.5174028
502329993,37.8028951,-122.4414178
502361481,37.7864451,-122.4055278
502422818,37.816635,-122.2493178
502343766,37.7932651,-122.4219678
502375538,37.7875851,-122.3966178
502412717,37.798515,-122.2655678
502355790,37.7614851,-122.4105678
502343362,37.7795251,-122.4225378
502313682,37.7774151,-122.4782078
502350031,37.8006351,-122.4162878
502336234,37.7798671,-122.4300828
502517428,37.692768,-121.7492929
502312633,37.7425851,-122.4804778
502349314,37.7389881,-122.4151008
502435709,37.783185,-122.2006978
502354078,37.7598051,-122.4123878
502368239,37.7913051,-122.4019778
502333514,37.7819451,-122.4347978
502184426,37.3233031,-121.9282239
502282625,37.5027551,-122.4674178
502273170,37.5122331,-122.2935238
502504804,37.675775,-121.8942379
502510443,37.986055,-121.8393678
502337738,37.7945851,-122.4303978
502297324,38.018727,-122.5252537
502317971,37.7264451,-122.4690678
502212774,37.2947451,-121.9872579
502425006,37.844205,-122.2448278
502280878,37.2519851,-122.3823379
502271830,37.4814551,-122.2810578
502416649,37.860875,-122.2602778
502278815,37.5694651,-122.3261778
502251051,37.4293451,-122.1504879
502332466,37.7200651,-122.4359378
502679961,38.5779049,-121.5008478
502361294,37.6906151,-122.4059478
502413533,37.881175,-122.2644578
502143353,37.2323291,-121.7893626
502323284,37.8000351,-122.4560018
502356586,37.7054751,-122.4086178
502406073,37.804805,-122.2745978
502359642,37.7840951,-122.4061278
502203372,37.3694141,-121.9679479
502412450,37.864295,-122.2668178
502341686,37.7974051,-122.4241278
502236981,37.3807051,-122.0651779
502343404,37.7730551,-122.4212778
502354309,37.7691891,-122.4108678
502290306,37.9553551,-122.5476077
502265856,37.4999051,-122.2520978
502227444,37.3075051,-122.0320979
502491799,37.778995,-121.9808779
502174016,37.3050251,-121.8995879
502337792,37.7707451,-122.4304178
502237017,37.3876051,-122.0668079
502404513,37.800492,-122.2746868
502359342,37.7821451,-122.4065878
502363623,37.7480831,-122.4032798
502183170,37.462012,-121.9248839
502359940,37.7939951,-122.4069178
502374160,37.6015651,-122.3974628
502317629,37.7777451,-122.4681678
502337603,37.7513551,-122.4309378
502338898,37.8000051,-122.4286278
502320732,37.7868951,-122.4645278
502510253,38.000223,-121.8377968
502321658,37.7213651,-122.4596978
502341832,37.8029351,-122.4244378
502411962,37.805275,-122.2685078
502318738,37.7805951,-122.4665678
502381751,37.7589351,-122.3891578
502322277,37.7859231,-122.4576508
502341310,37.7405951,-122.4230088
502305254,37.8663341,-122.4995628
502356452,37.8006361,-122.4079418
502301556,37.944045,-122.5122678
502359355,37.7840951,-122.4061278
502500279,37.705433,-121.9206249
502379704,37.7631751,-122.3918278
502343268,37.7767951,-122.4219578
502628434,38.5864949,-121.2874379
502241954,37.4077751,-122.0949879
502338635,37.7699351,-122.4289878
502359260,37.7700551,-122.4075978
502384081,37.6673651,-122.3824778
502310449,37.7461751,-122.4847578
502306078,37.8628251,-122.5008178
502344251,37.7772761,-122.4197368
502329971,37.8001151,-122.4425478
502356453,37.8033571,-122.4091088
502254920,37.4366451,-122.1781779
502189947,37.4086651,-121.9387379
502374367,37.7925341,-122.3973638
502358443,37.8056341,-122.4061628
502275227,37.5571721,-122.3130288
502353304,37.7838851,-122.4119578
502557982,37.662925,-120.974948
502420926,37.821205,-122.2526078
502310637,37.7520851,-122.4853978
502355286,37.7743851,-122.4105478
502331588,37.7549851,-122.4378178
502232604,37.3954051,-122.0469679
502304826,37.7513351,-122.5024378
502348203,37.7747761,-122.4164268
502472227,37.615615,-122.0611429
502243642,37.3672451,-122.1087279
502331848,37.7742751,-122.4379678
502248996,37.4255151,-122.1373679
502380740,37.7536851,-122.3900478
502321747,37.7829751,-122.4605478
502303577,37.7787151,-122.5063978
506317919,41.8897201,-87.6241963
502354186,37.7870761,-122.4109508
502244994,37.4514551,-122.1128279
502338216,37.7858221,-122.4283598
502373218,37.6187957,-122.3988234
502269741,37.5605351,-122.2687478
502483144,37.920775,-122.0334478
502267027,37.5088851,-122.2576678
502331913,37.7978151,-122.4380478
502329152,37.7063651,-122.4404178
502319278,37.7641171,-122.4633778
502506461,37.688127,-121.8825259
502372220,37.7836561,-122.3986918
502434315,37.738236,-122.2025218
502265253,37.5223931,-122.2529828
502412799,37.840465,-122.2664278
509258820,42.6133318,-83.1660365
502343759,37.7941651,-122.4226478
502323891,37.7432651,-122.4567378
502308902,37.7313151,-122.4912378
502399702,37.866005,-122.2901378
502352970,37.8061851,-122.4128478
502304267,37.8667411,-122.5008828
502333368,37.7617151,-122.4360478
502169401,37.3480891,-121.8950949
502408428,37.799219,-122.2699648
502367174,37.7895151,-122.4015978
502281258,37.4666911,-122.4286208
502375845,37.7640851,-122.3964278
502361468,37.7864451,-122.4055278
502309889,37.7745051,-122.4863078
502358752,37.7851051,-122.4074078
502386174,37.5775101,-122.3506448
502347281,37.8036651,-122.4192078
502363390,37.7890601,-122.4028468
502411429,37.895175,-122.2674378
502361564,37.7701151,-122.4046978
502307701,37.6336851,-122.4923678
502360236,37.7892651,-122.4053438
502283049,38.0743451,-122.8052977
502348189,37.7796011,-122.4166768
502352331,37.7629061,-122.4127818
502280650,37.5571251,-122.3456378
502280330,37.5708251,-122.3952478
502331361,37.7228851,-122.4364978
502304238,37.963896,-122.5024908
502379079,37.7099851,-122.3937778
502305439,37.6022151,-122.4973778
502330377,37.7548651,-122.4386778
502342932,37.7409651,-122.4231678
502371160,37.7915551,-122.3999478
502333683,37.7921851,-122.4347878
502309749,37.7758851,-122.4878078
502313478,37.7494251,-122.4770378
502317844,37.7640251,-122.4691078
502329504,37.7501451,-122.4402078
502327310,37.7109151,-122.4469978
502483237,37.587941,-122.0289829
502316858,37.7603251,-122.4710878
502319762,37.7778351,-122.4658578
502688650,38.5424049,-121.7146278
502411784,37.810615,-122.2684378
502316279,37.6667471,-122.4698678
502310214,37.5830031,-122.4842548
502352514,37.6241151,-122.4114378
502182172,37.461506,-121.9219599
502288118,38.018415,-122.5682577
502355593,37.6549751,-122.4106778
502346245,37.7784231,-122.4181788
502179790,37.2458651,-121.9142279
502295170,37.9219101,-122.5301888
502459488,37.6746985,-122.0897849
502377723,37.7813351,-122.3948478
502317253,37.7809241,-122.4689138
502384360,37.810391,-122.3694768
502320764,37.7857451,-122.4621278
502345658,37.7560851,-122.4206678
502411678,37.838775,-122.2682178
502324537,37.6274151,-122.4538078
502181606,37.3467651,-121.9173579
502437354,37.881978,-122.1872938
502475282,37.61116,-122.0524849
502414418,37.799679,-122.2636978
502395393,37.861348,-122.2979118
502337448,37.7669251,-122.4300178
502462133,37.919515,-122.0852378
502293640,37.974995,-122.5382877
502351427,37.6296751,-122.4136078
502752607,38.78426,-123.0127446
502337167,37.7858471,-122.4298798
502355655,37.7545451,-122.4099878
502484737,38.015885,-122.0262178
502344747,37.7732051,-122.4210978
502322777,37.7242251,-122.4571578
502362411,37.7872851,-122.4051978
502383395,37.5786751,-122.3803478
502334278,37.7856581,-122.4330988
502255923,37.4497851,-122.1846279
502328950,37.7534751,-122.4440278
502355470,37.7779851,-122.4097678
502407121,37.804445,-122.2723778
502339179,37.6266801,-122.4249058
502369200,37.7923461,-122.4008178
502186069,37.3958651,-121.9285379
502339390,37.7712051,-122.4265178
502310834,37.7335851,-122.4862178
502345112,37.6555751,-122.4227078
502468077,37.897175,-122.0703278
517524467,43.0580631,-89.4920486
502271362,37.4301501,-122.2789438
502278197,37.5643781,-122.3273888
502313936,37.7543551,-122.4778178
502355454,37.7822251,-122.4099378
502339316,37.6449301,-122.4269618
502334542,37.7646051,-122.4328978
502352560,37.7333851,-122.4143178
502337573,37.7556151,-122.4305678
502318934,37.7634751,-122.4671678
502340768,37.7367951,-122.4252778
502416600,37.868605,-122.2576378
502332572,37.7849851,-122.4375978
502328180,37.7147591,-122.4425638
502325272,37.7996421,-122.4511618
502323981,37.7465051,-122.4569078
502421924,37.838835,-122.2516078
502274587,37.5137551,-122.3009278
502355271,37.7654151,-122.4110978
502278621,37.5684451,-122.3273378
502315237,37.7826641,-122.4713948
505117092,31.237594,-81.4926878
502331223,37.7988241,-122.4364348
502229904,37.3777551,-122.0334179
502485215,37.589333,-122.0207269
502318745,37.7777751,-122.4665078
502309787,37.7878651,-122.4849578
502246728,37.4351051,-122.1200779
502287922,37.9817551,-122.5660377
502326752,37.7877951,-122.4508478
502336517,37.7911851,-122.4317578
511525750,40.7448537,-73.9936216
502177516,37.3637151,-121.9103479
502379143,37.6464951,-122.3941278
502335907,37.7975351,-122.4336978
505141923,31.622014,-84.191877
502336046,37.7343051,-122.4332578
502307384,37.6938651,-122.4905878
502282109,37.4638851,-122.4294578
502342230,37.7769111,-122.4222378
502362830,37.8041151,-122.4048778
502352941,37.8080451,-122.4132278
502340144,37.6591551,-122.4267478
502323049,37.7377451,-122.4585178
502396151,37.77295,-122.2961648
502350528,37.7876051,-122.4145478
502355786,37.7629251,-122.4097278
502370041,37.7164451,-122.4026578
502384026,37.7317551,-122.3756378
502354222,37.7655891,-122.4105038
502244920,37.4060651,-122.1116879
502360647,37.7525651,-122.4067878
502410195,37.87198,-122.2684218
502452652,37.631585,-122.1236578
502322903,37.7879451,-122.4580178
502371884,37.7895451,-122.4003378
502335281,37.7900651,-122.4323048
502745514,38.598476,-122.8499656
502394683,37.877645,-122.3017578
502306672,37.7799751,-122.4936678
502341920,37.7885051,-122.4231178
502367639,37.7895151,-122.4015978
502345545,37.7894151,-122.4199678
502318383,37.7001851,-122.4676578
502398961,37.844475,-122.2911078
502271642,37.5700151,-122.2799678
502362443,37.7948151,-122.4060678
502335418,37.8002961,-122.4328218
502363281,37.7875611,-122.4033528
502336926,37.7976751,-122.4326778
502302459,37.9026351,-122.5093378
502377515,37.6016351,-122.3931078
502405332,37.799553,-122.2722728
502474129,37.925535,-122.0583878
502328191,37.7591911,-122.4441298
502356064,37.7129551,-122.4097278
502169766,37.3483751,-121.8934279
502306561,37.7435951,-122.4962678
502316696,37.7484251,-122.4698278
502323018,37.7646851,-122.4585378
502266670,37.5364551,-122.2584678
502298708,38.116395,-122.5228277
502360455,37.7421001,-122.4060288
502732006,38.357975,-122.7083677
502309765,37.7822251,-122.4855478
502324813,37.7736751,-122.4542478
502129342,37.514663,-120.8384971
502336840,37.7971751,-122.4324678
502453775,37.893195,-122.1200478
502410492,37.793179,-122.2676928
502313942,37.7630251,-122.4779878
502409977,37.803705,-122.2703278
502346001,37.7471551,-122.4208678
502254936,37.4380151,-122.1752979
502487258,37.822863,-122.0025628
502332765,37.7745651,-122.4373578
502381318,37.7601201,-122.3883428
502354275,37.7702921,-122.4096818
502367213,37.7893051,-122.4021478
502342456,37.7584781,-122.4213138
502322966,37.7853951,-122.4589378
502377367,37.7945461,-122.3931758
502421902,37.847975,-122.2518178
502320740,37.7827051,-122.4640678
502340473,37.7735051,-122.4254778
502359504,37.7778451,-122.4074078
502416958,37.826155,-122.2600678
502336306,37.7548951,-122.4316178
502407065,37.804815,-122.2735778
502241507,37.3772251,-122.0963079
502344552,37.6256351,-122.4210978
502425817,37.806985,-122.2433878
502351622,37.7860051,-122.4132578
502370795,37.7937751,-122.4009878
502228015,37.3896851,-122.0297079
502324616,37.7195151,-122.4542078
502305566,37.7417851,-122.4994478
502345313,37.7945551,-122.4199478
502389472,37.5806751,-122.3346078
502333017,37.8050051,-122.4375478
502475310,37.937579,-122.0541588
502335671,37.7646751,-122.4319178
502382474,37.6647941,-122.3844338
502315016,37.7544851,-122.4762078
502730031,38.342895,-122.6911477
502307862,37.7447951,-122.4926678
502243862,37.4009851,-122.1114579
502327369,37.7111251,-122.4464578
502410525,37.832321,-122.2683568
502270374,37.5195151,-122.2764978
502384241,37.5965641,-122.3702788
502443458,37.696346,-122.1613038
501191268,34.0452051,-118.2106988
502185152,37.2936261,-121.9315289
502325164,37.7096631,-122.4503498
502311743,37.7388551,-122.4826178
502311238,37.7009471,-122.4830088
502352321,37.7606911,-122.4119908
502377414,37.7727381,-122.3938938
502334807,37.7862051,-122.4343878
502337800,37.7705151,-122.4299578
502312519,37.6463751,-122.4781278
502330216,37.7441851,-122.4389188
502359791,37.7918351,-122.4061078
502477718,37.985675,-122.0476578
502312981,37.7333751,-122.4811578
502245334,37.4505881,-122.1165949
502361733,37.7719951,-122.4052478
502339940,37.7475751,-122.4268378
502376508,37.7892851,-122.3951978
502362654,37.7883351,-122.4060278
502306721,37.7735251,-122.4951278
502302722,37.7747951,-122.5067478
502365322,37.7887751,-122.4034578
502314892,37.7857451,-122.4757878
502356501,37.6550271,-122.4092418
502336368,37.7917651,-122.4318778
502377360,37.7952201,-122.3937558
502339106,37.7412651,-122.4278978
502374428,37.7932851,-122.3981478
502397481,37.803505,-122.2929478
502738277,38.474105,-122.7365477
502455760,37.892735,-122.1120278
502318335,37.6746451,-122.4653578
502358910,37.8019551,-122.4091778
502257040,37.4037051,-122.1930779
502355512,37.7810051,-122.4105078
502351012,37.8043251,-122.4148478
502347754,37.7523151,-122.4188478
